"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"208","US builds a $100 million African drone base to fight Boko Haram https://t.co/jRsFIs2Q9b",FALSE,0,NA,2016-09-30 19:59:27,FALSE,NA,"781946580270219268",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RHAF_HQ",0,FALSE,FALSE,NA,NA
"209","Y don't people understand weather ISIS or Taliban or boko Haram or any other terrorist group.China is the beneficiary for weapons!!",FALSE,0,NA,2016-09-30 19:59:26,FALSE,NA,"781946575513751552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhawanz",0,FALSE,FALSE,NA,NA
"210","US builds a $100 million African drone base to fight Boko Haram: https://t.co/Znl6jvUWxd",FALSE,0,NA,2016-09-30 19:59:16,FALSE,NA,"781946536980783104",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","von_olaf",0,FALSE,FALSE,NA,NA
"211","US builds a $100 million African drone base to fight Boko Haram https://t.co/RJKPXWPLm1 #Technology #News",FALSE,0,NA,2016-09-30 19:59:10,FALSE,NA,"781946508602183680",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NewsTech247",0,FALSE,FALSE,NA,NA
"212","US builds a $100 million African drone base to fight Boko Haram https://t.co/H7B21rUgCV",FALSE,0,NA,2016-09-30 19:59:04,FALSE,NA,"781946485650886656",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ThisisOpious",0,FALSE,FALSE,NA,NA
"213","Yeah ""Muslims"" can't march up to Boko Haram /ISIS etc to do anything, but a Muslim father can stop his son from hanging with oversabi ppl",FALSE,1,"sugabelly",2016-09-30 19:59:00,FALSE,"781946103033958400","781946468622098432","15743628","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sugabelly",1,FALSE,FALSE,NA,NA
"214","RT @cmlauriecumbo: It's been 900 days since Boko Haram kidnapped 276 school girls in Nigeria. 218 remain in captivity. It's time to #BringB…",FALSE,0,NA,2016-09-30 19:59:00,FALSE,NA,"781946466797391872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ceTinninLewis",1,TRUE,FALSE,NA,NA
"215","RT @Amaka_Ekwo: Savaged by Boko Haram https://t.co/L9R1b3LOEx",FALSE,0,NA,2016-09-30 19:58:55,FALSE,NA,"781946445096247297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimothErugo",32,TRUE,FALSE,NA,NA
"216","US builds a $100 million African drone base to fight Boko Haram: https://t.co/eG19ZEIhTB",FALSE,0,NA,2016-09-30 19:58:54,FALSE,NA,"781946441036161030",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","lhanthel",0,FALSE,FALSE,NA,NA
"217","RT @IRLA_USA: Savaged by #BokoHaram https://t.co/nfCvStuuD8 #Nigeria",FALSE,0,NA,2016-09-30 19:58:45,FALSE,NA,"781946404998680576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimothErugo",23,TRUE,FALSE,NA,NA
"218","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/p83nW5N42O",FALSE,0,NA,2016-09-30 19:58:44,FALSE,NA,"781946399696883712",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","a2ztechnews",0,FALSE,FALSE,NA,NA
"219","UN warns of worst humanitarian crisis by Boko Haram https://t.co/vX8Pl1jURY Nigeria Chad https://t.co/f9ND8b9jLH",FALSE,0,NA,2016-09-30 19:58:44,FALSE,NA,"781946399009153025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lastcombo",0,FALSE,FALSE,NA,NA
"220","14 soldiers killed in anti-Boko Haram operations: 
 https://t.co/zWwNrVlaIH",FALSE,0,NA,2016-09-30 19:58:38,FALSE,NA,"781946376410116100",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ESMART234",0,FALSE,FALSE,NA,NA
"221","RT @nytopinion: The fight against Boko Haram will not be won unless the misery that it generates is also alleviated. https://t.co/t3CZzxE4T2",FALSE,0,NA,2016-09-30 19:58:36,FALSE,NA,"781946367354605569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeannie_Hartley",14,TRUE,FALSE,NA,NA
"222","[Retweet] 14 soldiers killed in anti-Boko Haram operations: 
 https://t.co/1ACWK16i80",FALSE,0,NA,2016-09-30 19:58:35,FALSE,NA,"781946363168776192",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Naijadailyfeed",0,FALSE,FALSE,NA,NA
"223","14 soldiers killed in anti-Boko Haram operations: 
 https://t.co/168XS1M2kU",FALSE,0,NA,2016-09-30 19:58:30,FALSE,NA,"781946343375777792",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Layomi_XO",0,FALSE,FALSE,NA,NA
"224","RT @PressTV: UN warns of worst humanitarian crisis by Boko Haram https://t.co/sFLPYIq5cX #Nigeria #Chad https://t.co/lkaAGjSBYA",FALSE,0,NA,2016-09-30 19:58:28,FALSE,NA,"781946334517587968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PakamamaniRenew",9,TRUE,FALSE,NA,NA
"225","US builds a $100 million African drone base to fight Boko Haram:  https://t.co/CzIeYiI1Fp",FALSE,0,NA,2016-09-30 19:58:23,FALSE,NA,"781946313730498560",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","TechTantrik1",0,FALSE,FALSE,NA,NA
"226","US builds a $100 million African drone base to fight Boko Haram https://t.co/grYng1UH1m #Engadget",FALSE,0,NA,2016-09-30 19:58:23,FALSE,NA,"781946310807224320",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","BB3BE4",0,FALSE,FALSE,NA,NA
"227","US builds a $100 million African drone base to fight Boko Haram https://t.co/Jrbnob4IWf",FALSE,0,NA,2016-09-30 19:58:12,FALSE,NA,"781946266779525122",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Splurgehub",0,FALSE,FALSE,NA,NA
"228","RT @Basheeryusif: Pmb ordered Nigerian Army killed 3sons of sheikh Zakzaky, 1000+unarmed shiite#ZariaMassacre&amp;now hired boko haram to attac…",FALSE,0,NA,2016-09-30 19:58:03,FALSE,NA,"781946229521547269",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmeenNajmah",5,TRUE,FALSE,NA,NA
"229","Independence: Defeating Boko Haram Without Foreign Help Showed Nigeria's True Sovereignty ...… https://t.co/U8ZxCanAMf",FALSE,0,NA,2016-09-30 19:58:01,TRUE,NA,"781946220193325056",NA,"<a href=""http://www.thebriefng.com"" rel=""nofollow"">The Brief</a>","TheBriefNG",0,FALSE,FALSE,NA,NA
"230","RT @PressTV: UN warns of worst humanitarian crisis by Boko Haram https://t.co/sFLPYIq5cX #Nigeria #Chad https://t.co/lkaAGjSBYA",FALSE,0,NA,2016-09-30 19:57:41,FALSE,NA,"781946138622504961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilDeCarolis2",9,TRUE,FALSE,NA,NA
"231","On the surface it's a daft question. ""Muslims"" as a group can't ""talk"" to Boko Haram to stop anything
But on a gran… https://t.co/qgIMdscJDV",FALSE,1,NA,2016-09-30 19:57:33,TRUE,NA,"781946103033958400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sugabelly",2,FALSE,FALSE,NA,NA
"232","UN warns of worst humanitarian crisis by Boko Haram https://t.co/sFLPYIq5cX #Nigeria #Chad https://t.co/lkaAGjSBYA",FALSE,2,NA,2016-09-30 19:57:33,FALSE,NA,"781946102702546944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PressTV",9,FALSE,FALSE,NA,NA
"233","US builds a $100 million African drone base to fight Boko Haram #tech https://t.co/li0tHU7mGB https://t.co/n6yk9Mwrn1",FALSE,0,NA,2016-09-30 19:57:22,FALSE,NA,"781946054988013568",NA,"<a href=""http://www.sogotechnews.com"" rel=""nofollow"">SOGO Tech News Auto Share</a>","sogotechnews",0,FALSE,FALSE,NA,NA
"234","US builds a $100 million African drone base to fight Boko Haram https://t.co/K9ikA6IPZC",FALSE,0,NA,2016-09-30 19:57:12,FALSE,NA,"781946014718652416",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","longvdit",0,FALSE,FALSE,NA,NA
"235","US builds a $100 million African drone base to fight Boko Haram https://t.co/f3DLzXBqHw",FALSE,1,NA,2016-09-30 19:57:12,FALSE,NA,"781946013330333701",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","DailyTechWhip",0,FALSE,FALSE,NA,NA
"236","US builds a $100 million African drone base to fight Boko Haram https://t.co/zGwUWJz09K",FALSE,0,NA,2016-09-30 19:57:11,FALSE,NA,"781946011749117952",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Techscram",0,FALSE,FALSE,NA,NA
"237","14 soldiers killed in anti-Boko Haram operations: Niger - Zee News https://t.co/r8szWVL7Pc #BreakingNews",FALSE,0,NA,2016-09-30 19:57:10,FALSE,NA,"781946008255156224",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","DebnathOnthego",0,FALSE,FALSE,NA,NA
"238","RT @HeraldNG: Defeating Boko Haram Without Foreign Help Showed Nigeria Is Truly Independent – Group https://t.co/dsqIeOpe2D",FALSE,0,NA,2016-09-30 19:56:55,FALSE,NA,"781945942148804609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","smifoyike",2,TRUE,FALSE,NA,NA
"239","RT @Basheeryusif: Pmb ordered Nigerian Army killed 3sons of sheikh Zakzaky, 1000+unarmed shiite#ZariaMassacre&amp;now hired boko haram to attac…",FALSE,0,NA,2016-09-30 19:56:53,FALSE,NA,"781945933382750208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbbanSuhaila",5,TRUE,FALSE,NA,NA
"240","RT @NkirukaNistoran: World leaders @MBuhari is creating another humanitarian aids in #Biafraland  #FreeNnamdiKanu #FreeBiafra @UN @hrw 
htt…",FALSE,0,NA,2016-09-30 19:56:49,FALSE,NA,"781945917062733824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johnmax042",165,TRUE,FALSE,NA,NA
"241","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 19:56:48,FALSE,NA,"781945915976323072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmeagiChima",41,TRUE,FALSE,NA,NA
"242","RT @KGuilaine: The Nigerian Women taking on Boko Haram.

https://t.co/IiZMHNzhsD",FALSE,0,NA,2016-09-30 19:56:46,FALSE,NA,"781945906446868480",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","asp_ana",13,TRUE,FALSE,NA,NA
"243","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 19:56:44,FALSE,NA,"781945899299708928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Collins92684019",41,TRUE,FALSE,NA,NA
"244","US builds a $100 million African drone base to fight Boko Haram https://t.co/apphPiwF9Z #engadget #tomgadget",FALSE,0,NA,2016-09-30 19:56:42,FALSE,NA,"781945890831470593",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","tom_taylor",0,FALSE,FALSE,NA,NA
"245","#ASISAbuja2016 Nigeria News: 14 soldiers killed in anti-Boko Haram operations https://t.co/QPM7M4Knfz  #Nigeria #N… https://t.co/NA1F6JU4V0",FALSE,0,NA,2016-09-30 19:56:41,FALSE,NA,"781945883432747008",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","MyCabman",0,FALSE,FALSE,NA,NA
"246","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 19:56:33,FALSE,NA,"781945850603925505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmeagiChima",38,TRUE,FALSE,NA,NA
"247","U know Boko Haram
the ones #Hillary blew off as not Terrorists
Has #Hillary converted 2 #Islam 2get SOS job under M… https://t.co/75R0d8G2ru",FALSE,0,NA,2016-09-30 19:56:32,TRUE,NA,"781945848192086016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TXIconoclast",0,FALSE,FALSE,NA,NA
"248","#GeekDailyNews US builds a $100 million African drone base to fight Boko Haram https://t.co/7JsT7qgbg9",FALSE,0,NA,2016-09-30 19:56:31,FALSE,NA,"781945844778016768",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","GeekDailyNews",0,FALSE,FALSE,NA,NA
"249","RT @RichardGrenell: She refused to put Boko Haram on the terror list. 600 little girls raped, killed &amp; kidnapped by Boko Haram. https://t.c…",FALSE,0,NA,2016-09-30 19:56:29,FALSE,NA,"781945836670361600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","252421",824,TRUE,FALSE,NA,NA
"250","RT @HeraldNG: Defeating Boko Haram Without Foreign Help Showed Nigeria Is Truly Independent – Group https://t.co/dsqIeOpe2D",FALSE,0,NA,2016-09-30 19:56:29,FALSE,NA,"781945834128613376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","GeorgeWanu",2,TRUE,FALSE,NA,NA
"251","RT @MarshaBlackburn: Glad to see my colleagues are questioning the integrity of the sham charity that is the Clinton Foundation.  https://t…",FALSE,0,NA,2016-09-30 19:56:26,FALSE,NA,"781945820195147776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stormestone",138,TRUE,FALSE,NA,NA
"252","Buhari the pidophile and dullard of daura is the boko Haram and hausa fulani herdsmen sponsor with other top northe… https://t.co/X0jdHYCG4H",FALSE,0,NA,2016-09-30 19:56:14,TRUE,NA,"781945769863614464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimothErugo",0,FALSE,FALSE,NA,NA
"253","RT @IRLA_USA: Savaged by #BokoHaram https://t.co/nfCvStuuD8 #Nigeria",FALSE,0,NA,2016-09-30 19:56:08,FALSE,NA,"781945747784605696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","royalchris5",23,TRUE,FALSE,NA,NA
"254","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 19:56:05,FALSE,NA,"781945736049127429",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PoPatPSU",274,TRUE,FALSE,NA,NA
"255","RT @Amaka_Ekwo: Savaged by Boko Haram https://t.co/L9R1b3LOEx",FALSE,0,NA,2016-09-30 19:56:03,FALSE,NA,"781945725240291328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","royalchris5",32,TRUE,FALSE,NA,NA
"256","RT @CNNAfrica: Release the Boko Haram fighters so our girls will be free says Esther Yakubu, mother of Dorcas Yakubu. https://t.co/UhJTXDcn…",FALSE,0,NA,2016-09-30 19:55:58,FALSE,NA,"781945702607880192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YungKollz",26,TRUE,FALSE,NA,NA
"257","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 19:55:55,FALSE,NA,"781945691585257472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexandreSeron",38,TRUE,FALSE,NA,NA
"258","RT @ABC: 75,000 Nigerian children could die over next year in famine-like conditions created by Boko Haram, UN warns. https://t.co/b3EfEAto…",FALSE,0,NA,2016-09-30 19:55:46,FALSE,NA,"781945656042721281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naftallykirimi",67,TRUE,FALSE,NA,NA
"259","US builds a $100 million African drone base to fight Boko Haram: https://t.co/gjxLg9x0sG",FALSE,0,NA,2016-09-30 19:55:42,FALSE,NA,"781945638900625408",NA,"<a href=""http://babylon.hype.social"" rel=""nofollow"">TwittHub</a>","nevaehfierce",0,FALSE,FALSE,NA,NA
"260","US builds a $100 million African drone base to fight Boko Haram https://t.co/KabbVO2uzo",FALSE,0,NA,2016-09-30 19:55:38,FALSE,NA,"781945619397087232",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","pddlive",0,FALSE,FALSE,NA,NA
"261","US builds a $100 million African drone base to fight Boko Haram https://t.co/Z4NiBg2mqx #SocialMedia https://t.co/MMF65FvZ9Z",FALSE,0,NA,2016-09-30 19:55:32,FALSE,NA,"781945595909005313",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","MarketingNetCo",0,FALSE,FALSE,NA,NA
"262","US builds a $100 million African drone base to fight Boko Haram https://t.co/m4rqM8x6r7 https://t.co/HqFtphxJCo",FALSE,0,NA,2016-09-30 19:55:32,FALSE,NA,"781945595162484736",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SuperlotBiz",0,FALSE,FALSE,NA,NA
"263","US builds a $100 million African drone base to fight Boko Haram https://t.co/xDRtAnXVFk https://t.co/4zzbu0tbF3",FALSE,0,NA,2016-09-30 19:55:30,FALSE,NA,"781945589172932608",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SoniKai_",0,FALSE,FALSE,NA,NA
"264","US builds a $100 million African drone base to fight Boko Haram https://t.co/SVRyVPa8lp",FALSE,0,NA,2016-09-30 19:55:22,FALSE,NA,"781945554624516096",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","jbkavungal",0,FALSE,FALSE,NA,NA
"265","US builds a $100 million African drone base to fight Boko Haram https://t.co/6DxVRnkTuu #startup #Dubai #KSA",FALSE,1,NA,2016-09-30 19:55:15,FALSE,NA,"781945522915577856",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","my_duwad",0,FALSE,FALSE,NA,NA
"266","RT @ms_hanie: Reminds me. I was on my way to Abuja and a man asked me why we Muslims don't talk to boko haram people to stop killing. I'm s…",FALSE,0,NA,2016-09-30 19:55:12,FALSE,NA,"781945511863615488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Malikah_maryam",5,TRUE,FALSE,NA,NA
"267","RT @Basheeryusif: Pmb ordered Nigerian Army killed 3sons of sheikh Zakzaky, 1000+unarmed shiite#ZariaMassacre&amp;now hired boko haram to attac…",FALSE,0,NA,2016-09-30 19:54:52,FALSE,NA,"781945429160329217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaltume200",5,TRUE,FALSE,NA,NA
"268","US builds a $100 million African drone base to fight Boko Haram https://t.co/4TpqWQytDH",FALSE,0,NA,2016-09-30 19:54:48,FALSE,NA,"781945412236242944",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ryan_swadesi",0,FALSE,FALSE,NA,NA
"269","Reminds me. I was on my way to Abuja and a man asked me why we Muslims don't talk to boko haram people to stop killing. I'm sorry, I laughed",FALSE,2,NA,2016-09-30 19:54:47,FALSE,NA,"781945406737580032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ms_hanie",5,FALSE,FALSE,NA,NA
"270","nugesonline blog .....Thanks for visiting !!!: Buhari Invites UN As Negotiator With Boko Haram Ov... https://t.co/cM0oydjn9a",FALSE,0,NA,2016-09-30 19:54:47,FALSE,NA,"781945405223370756",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iam_sirnuges",0,FALSE,FALSE,NA,NA
"271","US builds a $100 million African drone base to fight Boko Haram https://t.co/ZMGGhTvfsz",FALSE,0,NA,2016-09-30 19:54:44,FALSE,NA,"781945396247597056",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RodneyMoase",0,FALSE,FALSE,NA,NA
"272","US builds a $100 million African drone base to fight Boko Haram https://t.co/H1j5oynn04",FALSE,0,NA,2016-09-30 19:54:35,FALSE,NA,"781945355302756352",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","JMoney8318",0,FALSE,FALSE,NA,NA
"273","RT @ABC: 75,000 Nigerian children could die over next year in famine-like conditions created by Boko Haram, UN warns. https://t.co/b3EfEAto…",FALSE,0,NA,2016-09-30 19:54:30,FALSE,NA,"781945334733934592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dunaisiaka",67,TRUE,FALSE,NA,NA
"274","TechBite: ""US builds a $100 million African drone base to fight Boko Haram"" https://t.co/NguWJ9KPhC #ITishNews",FALSE,0,NA,2016-09-30 19:54:27,FALSE,NA,"781945324508160000",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","shahfahadz",0,FALSE,FALSE,NA,NA
"275","RT @ARnews1936: Boko Haram Slaughters Christians, Burns Villages Near Chibok Where 200 Schoolgirls Were Kidnapped https://t.co/tJIkRjeKJ1",FALSE,0,NA,2016-09-30 19:54:25,FALSE,NA,"781945314492223488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","surferchecker",72,TRUE,FALSE,NA,NA
"276","US builds a $100 million African drone base to fight Boko Haram https://t.co/ZtO9ApufMH #technews #tuaw #ifttt https://t.co/waP0g2nGLU",FALSE,0,NA,2016-09-30 19:54:24,FALSE,NA,"781945308951506944",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","JoshuaKeckley",0,FALSE,FALSE,NA,NA
"277","US builds a $100 million African drone base to fight Boko Haram https://t.co/kboOIKsEcT via @engadget",FALSE,0,NA,2016-09-30 19:54:20,FALSE,NA,"781945294770626561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mogeladze1",0,FALSE,FALSE,NA,NA
"278","US builds a $100 million African drone base to fight Boko Haram https://t.co/VE1myydxso 
The Department of Defense… https://t.co/PiIVK4sNHx",FALSE,0,NA,2016-09-30 19:54:18,FALSE,NA,"781945287002693633",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","LouzWate",0,FALSE,FALSE,NA,NA
